dataset,size,implementation,dims,k,resolution,tables,time,purity,classpurity,clusters,ari,ri,avgsilh,seed
Human_M1_10xV3-D2,33824,severo,50,10,0.08,100,39.100720244,0.921978476821192,0.9938800851466414,19,0.7772808264876203,0.9335821994857697,0.2699190035257216,42
Human_M1_10xV3-D2,33824,severo,50,10,0.1,100,37.567265864,0.9162429044465469,0.9960974456007569,20,0.7682218279527703,0.9310475298097998,0.27252723782310134,
Human_M1_10xV3-D2,33824,severo,50,10,0.1,100,37.592068356,0.9152377010406811,0.9920175023651845,18,0.7700824022563708,0.9315709972397627,0.2685674100398318,10
Human_M1_10xV3-D2,33824,severo,50,10,0.1,100,38.983579485,0.9172776726584674,0.9934070482497634,20,0.5625460137429609,0.8847143765791031,0.2596608863220521,1234
Human_M1_10xV3-D2,33824,severo,50,10,0.1,100,37.739656283,0.9178394039735099,0.9939392147587511,19,0.7724267875179874,0.9322455237574225,0.2707269608722321,12345
Human_M1_10xV3-D2,33824,severo,50,10,0.1,100,37.132319295,0.9286009933774835,0.9961270104068117,20,0.5744485934457076,0.8873176563948258,0.25326395212581354,42
Human_M1_10xV3-D2,33824,severo,50,10,0.2,100,37.625578362,0.9490007095553453,0.9943235572374646,25,0.5579182799997784,0.8857064666827651,0.2687562024676471,
Human_M1_10xV3-D2,33824,severo,50,10,0.2,100,37.649313963,0.9519571901608326,0.9943531220435194,26,0.48090610704320463,0.8700066202508797,0.26995537010060994,10
Human_M1_10xV3-D2,33824,severo,50,10,0.2,100,37.51513549,0.9482320245979187,0.9942939924314097,25,0.47995400221823253,0.8695879718281864,0.27598973168248037,1234
Human_M1_10xV3-D2,33824,severo,50,10,0.2,100,39.198615436,0.949769394512772,0.9967183065279092,24,0.48000410635624063,0.8696281875866044,0.2741052478879564,12345
Human_M1_10xV3-D2,33824,severo,50,10,0.2,100,37.506833243,0.9482024597918638,0.9938800851466414,25,0.47699963747888124,0.8690396448918463,0.26726832037043285,42
Human_M1_10xV3-D2,33824,severo,50,10,0.3,100,37.99783853,0.953021523178808,0.9973687322611163,28,0.467532272105686,0.8674310757423775,0.2765854848499118,
Human_M1_10xV3-D2,33824,severo,50,10,0.3,100,37.804179847,0.9673308893093662,0.9966591769157994,28,0.47408896519852717,0.8699543803233434,0.26368873194327974,10
Human_M1_10xV3-D2,33824,severo,50,10,0.3,100,37.859100633,0.9579588457899716,0.9942939924314097,28,0.4750021472788638,0.8691875659476201,0.2633730027166124,1234
Human_M1_10xV3-D2,33824,severo,50,10,0.3,100,38.972735905,0.959969252601703,0.9971322138126774,28,0.46889709029396776,0.86771458600034,0.2753682484559827,12345
Human_M1_10xV3-D2,33824,severo,50,10,0.3,100,39.351918258,0.9531397824030274,0.9938800851466414,27,0.4688060401704752,0.8680080313198173,0.2639053058942799,42
Human_M1_10xV3-D2,33824,severo,50,10,0.5,100,37.733794992,0.9640787606433302,0.9971322138126774,37,0.3684130180116393,0.8513111351204449,0.26562140211394974,
Human_M1_10xV3-D2,33824,severo,50,10,0.5,100,37.744990987,0.9657048249763481,0.9966591769157994,34,0.3740963146320902,0.8523882020796617,0.27346367895591817,10
Human_M1_10xV3-D2,33824,severo,50,10,0.5,100,39.220615734,0.964817880794702,0.996984389782403,37,0.3708734263977844,0.8515604067404045,0.26571240221170817,1234
Human_M1_10xV3-D2,33824,severo,50,10,0.5,100,38.691253489,0.9652909176915799,0.9971322138126774,35,0.3711785172207322,0.8519526170256193,0.26543331733517495,12345
Human_M1_10xV3-D2,33824,severo,50,10,0.5,100,38.960639484,0.9655865657521286,0.9970139545884579,35,0.36702042637235643,0.8511957342149966,0.27248605215743443,42
Human_M1_10xV3-D2,33824,severo,50,10,0.8,100,39.991312277,0.9615361873226111,0.996067880794702,40,0.3393866623833813,0.8463492842881682,0.24894724451682668,
Human_M1_10xV3-D2,33824,severo,50,10,0.8,100,37.93907769,0.9694891201513718,0.9970730842005676,42,0.34923979490740925,0.8482322607807113,0.2504933197703351,10
Human_M1_10xV3-D2,33824,severo,50,10,0.8,100,37.811012894,0.9612701040681173,0.996984389782403,43,0.3098370369657791,0.8414629472658752,0.25185324335321935,1234
Human_M1_10xV3-D2,33824,severo,50,10,0.8,100,38.778506478,0.9688978240302744,0.9971322138126774,43,0.3081084336123648,0.8414966212329527,0.24312031190043806,12345
Human_M1_10xV3-D2,33824,severo,50,10,0.8,100,38.938078853,0.9644335383159887,0.9969548249763481,45,0.3076816663268669,0.8412436101977933,0.2496697053133264,42
Human_M1_10xV3-D2,33824,severo,50,10,0.9,100,37.658986133,0.966207426679281,0.9973391674550615,1,0.297682374984393,0.8397438914213963,0.23895517484748624,1
Human_M1_10xV3-D2,33824,severo,50,10,0.9,100,40.619480746,0.9570719016083254,0.996304399243141,1,0.2962648504641534,0.8395273829525631,0.24944194576142661,2
Human_M1_10xV3-D2,33824,severo,50,10,0.9,100,36.719631807,0.9638718070009461,0.9965409176915799,1,0.32238606707004785,0.8437869667153377,0.2502781813746606,3
Human_M1_10xV3-D2,33824,severo,50,10,0.9,100,36.769000345,0.9693708609271523,0.996984389782403,1,0.32808706677428,0.8448611001828736,0.2526885501577056,4
Human_M1_10xV3-D2,33824,severo,50,10,1.0,100,39.836446363,0.9675674077578051,0.9973391674550615,1,0.2742100362272619,0.8359602902846308,0.2371929642664631,1
Human_M1_10xV3-D2,33824,severo,50,10,1.0,100,37.950918281,0.9596144749290445,0.9968956953642384,1,0.2813937058871503,0.8368796112636123,0.2358812883556934,2
Human_M1_10xV3-D2,33824,severo,50,10,1.0,100,37.737438561,0.9650248344370861,0.9975165562913907,1,0.27484995759379593,0.8362541062240344,0.24496176002203032,3
Human_M1_10xV3-D2,33824,severo,50,10,1.0,100,39.931324651,0.9708195364238411,0.9968956953642384,1,0.27931869379730734,0.8367871048796491,0.23073043414641883,4
Human_M1_10xV3-D2,33824,severo,50,10,1.1,100,38.625181407,0.9625118259224219,0.9973096026490066,1,0.2797353206223334,0.8369486444695073,0.23977886768764228,1
Human_M1_10xV3-D2,33824,severo,50,10,1.1,100,38.0092781,0.960412724692526,0.9968956953642384,1,0.26536344545930884,0.8346511820356131,0.24255770746693595,2
Human_M1_10xV3-D2,33824,severo,50,10,1.1,100,37.301684104,0.9683065279091769,0.9976939451277199,1,0.2659313554870571,0.83488653442985,0.23414160394497868,3
Human_M1_10xV3-D2,33824,severo,50,10,1.1,100,39.701703543,0.9679517502365185,0.996984389782403,1,0.26641272729863985,0.8350294835843484,0.2424155309034682,4
Human_M1_10xV3-D2,33824,severo,50,10,1.2,100,39.474263115,0.9579884105960265,0.9973096026490066,1,0.2501346413727523,0.8320702950059091,0.23347154424442534,1
Human_M1_10xV3-D2,33824,severo,50,10,1.2,100,37.954041346,0.9656456953642384,0.9968070009460738,1,0.2508001911451669,0.8324536768447662,0.23665460245922823,2
Human_M1_10xV3-D2,33824,severo,50,10,1.2,100,36.829963106,0.9645222327341533,0.9975165562913907,1,0.2522651438427523,0.832728813190243,0.2312528246445454,3
Human_M1_10xV3-D2,33824,severo,50,10,1.2,100,37.635800864,0.9617135761589404,0.9969548249763481,1,0.26576851453575095,0.8347057628125896,0.23664268141562697,4
Human_M1_10xV3-D2,33824,severo,50,20,0.05,100,40.836318777,0.8823616367076632,0.9927861873226111,16,0.8565214208568876,0.9534221134952338,0.21948108657195617,
Human_M1_10xV3-D2,33824,severo,50,20,0.05,100,41.33675417,0.8848746452223274,0.9961565752128666,16,0.8636747531345483,0.9555897977676708,0.21999846373402432,10
Human_M1_10xV3-D2,33824,severo,50,20,0.05,100,41.478828365,0.8558715704824976,0.995594843897824,16,0.7476135841019492,0.9221877241114219,0.24165704074837943,1234
Human_M1_10xV3-D2,33824,severo,50,20,0.05,100,41.155988124,0.8797008041627247,0.9955061494796594,15,0.8630644649103282,0.9553807296686789,0.21218628107350362,12345
Human_M1_10xV3-D2,33824,severo,50,20,0.05,100,41.489862729,0.8851407284768212,0.9956539735099338,16,0.8634197930168467,0.9554707361163468,0.21932937906310881,42
Human_M1_10xV3-D2,33824,severo,50,20,0.08,100,40.672729232,0.8542159413434248,0.9929340113528855,17,0.7427487260089726,0.9211955693240936,0.25517677690043733,
Human_M1_10xV3-D2,33824,severo,50,20,0.08,100,41.314419033,0.8552802743614002,0.9954765846736046,17,0.7424333985908432,0.9210228761723023,0.24605745530391307,10
Human_M1_10xV3-D2,33824,severo,50,20,0.08,100,41.090867406,0.853240302743614,0.9929635761589404,16,0.7411655199377074,0.920437057184361,0.24184866167585597,1234
Human_M1_10xV3-D2,33824,severo,50,20,0.08,100,41.024702051,0.8544228949858089,0.9928748817407758,17,0.7402219430128806,0.9205296859428281,0.2555434765963973,12345
Human_M1_10xV3-D2,33824,severo,50,20,0.08,100,42.245108814,0.8544524597918638,0.9930227057710501,17,0.7429070439394052,0.921238583962238,0.25565709385077,42
Human_M1_10xV3-D2,33824,severo,50,20,0.1,100,42.127450663,0.9223923841059603,0.9948557237464523,19,0.7787078839433366,0.9339993217235779,0.2755718673012183,
Human_M1_10xV3-D2,33824,severo,50,20,0.1,100,41.940609955,0.9223628192999054,0.9955357142857143,19,0.7856607889804536,0.9368217218296899,0.2745480408681716,10
Human_M1_10xV3-D2,33824,severo,50,20,0.1,100,41.060970249,0.9223923841059603,0.9948261589403974,19,0.7784585153588077,0.9339604905452619,0.27542888096583124,1234
Human_M1_10xV3-D2,33824,severo,50,20,0.1,100,41.410118778,0.9203228476821192,0.9928748817407758,18,0.7761696595939978,0.9333018464900097,0.27278632026682964,12345
Human_M1_10xV3-D2,33824,severo,50,20,0.1,100,41.990441969,0.8563446073793756,0.9948852885525071,18,0.7447464174402443,0.921910675227269,0.25891291229807606,42
Human_M1_10xV3-D2,33824,severo,50,20,0.2,100,42.462946367,0.9472859508041628,0.9947965941343425,22,0.5605746282042493,0.8848186169297896,0.2692134762825868,
Human_M1_10xV3-D2,33824,severo,50,20,0.2,100,41.814934675,0.9512180700094608,0.9954470198675497,22,0.5631335761666052,0.8857438818132495,0.26848382387574476,10
Human_M1_10xV3-D2,33824,severo,50,20,0.2,100,42.291437886,0.9517798013245033,0.9948261589403974,22,0.5660172425384014,0.8862885200323987,0.2705828087922392,1234
Human_M1_10xV3-D2,33824,severo,50,20,0.2,100,42.329972944,0.9559188741721855,0.9947078997161779,22,0.5638704617424066,0.8871838468675666,0.26682408933552837,12345
Human_M1_10xV3-D2,33824,severo,50,20,0.2,100,42.300818524,0.9516911069063387,0.9948557237464523,21,0.5733099600746943,0.8878136577414768,0.2751374210541373,42
Human_M1_10xV3-D2,33824,severo,50,20,0.3,100,40.060622705,0.9540267265846736,0.9949739829706717,26,0.4758207854372176,0.8691340900375937,0.2615863288844733,
Human_M1_10xV3-D2,33824,severo,50,20,0.3,100,41.891112908,0.9540858561967833,0.9954470198675497,26,0.4735125971706369,0.8688067522251391,0.2652892417595237,10
Human_M1_10xV3-D2,33824,severo,50,20,0.3,100,42.425709302,0.9542928098391674,0.9954174550614948,26,0.4725743934160631,0.8686486233875271,0.2651731393679823,1234
Human_M1_10xV3-D2,33824,severo,50,20,0.3,100,42.403138295,0.950922421948912,0.9954174550614948,27,0.4645137624513922,0.8668311679526153,0.26629257572519127,12345
Human_M1_10xV3-D2,33824,severo,50,20,0.3,100,41.370667074,0.9533467360454115,0.9947965941343425,25,0.4796067210998292,0.8698259203101146,0.26014168447803615,42
Human_M1_10xV3-D2,33824,severo,50,20,0.5,100,43.076373699,0.9653796121097445,0.994678334910123,32,0.43553480576950343,0.86311988665128,0.2631919234807329,
Human_M1_10xV3-D2,33824,severo,50,20,0.5,100,41.51953599,0.9513067644276254,0.9954765846736046,28,0.425169438092892,0.859931997606998,0.2750797315259758,10
Human_M1_10xV3-D2,33824,severo,50,20,0.5,100,41.277383414,0.9601762062440871,0.9954174550614948,31,0.44304417393541545,0.8644507967922831,0.26257649533196536,1234
Human_M1_10xV3-D2,33824,severo,50,20,0.5,100,41.378206639,0.9631918164616841,0.9948852885525071,34,0.42026644995209855,0.8601465148678309,0.2677325062477616,12345
Human_M1_10xV3-D2,33824,severo,50,20,0.5,100,41.467253199,0.9645517975402081,0.9954174550614948,31,0.43392189928785097,0.8622334651835865,0.2778569440493545,42
Human_M1_10xV3-D2,33824,severo,50,20,0.8,100,40.979754698,0.96759697256386,0.9956835383159887,38,0.3636154558987393,0.8507148461195856,0.2526527960833379,
Human_M1_10xV3-D2,33824,severo,50,20,0.8,100,42.310178052,0.9636944181646169,0.997900898770104,38,0.35683510514896616,0.8492181971950309,0.24835807389541134,10
Human_M1_10xV3-D2,33824,severo,50,20,0.8,100,41.310219665,0.9675378429517503,0.9979600283822138,39,0.35881047689897055,0.8498796506192527,0.2716282802023004,1234
Human_M1_10xV3-D2,33824,severo,50,20,0.8,100,41.44017283,0.9621274834437086,0.994914853358562,38,0.35462768788512955,0.8490901777300165,0.26490908640816113,12345
Human_M1_10xV3-D2,33824,severo,50,20,0.8,100,41.817763364,0.9674787133396405,0.9953878902554399,38,0.36423155940550606,0.8508215531906306,0.25321364938878754,42
Human_M1_10xV3-D2,33824,severo,50,20,0.9,100,42.424701077,0.9673013245033113,0.9979895931882686,1,0.35477673999047116,0.8490493763221866,0.2525238318937183,1
Human_M1_10xV3-D2,33824,severo,50,20,0.9,100,42.890657119,0.9678039262062441,0.997457426679281,1,0.3286928258019663,0.8445592424903522,0.25469171240458893,2
Human_M1_10xV3-D2,33824,severo,50,20,0.9,100,40.525830579,0.9675378429517503,0.9980191579943235,1,0.3603457730692454,0.8501221846486653,0.26682996686003896,3
Human_M1_10xV3-D2,33824,severo,50,20,0.9,100,40.303395514,0.9704056291390728,0.997457426679281,1,0.3469826545544596,0.8478652893628361,0.2485873685877372,4
Human_M1_10xV3-D2,33824,severo,50,20,1.0,100,41.713821944,0.966650898770104,0.9979600283822138,1,0.3264653201829387,0.8442612623213993,0.24437740847265482,1
Human_M1_10xV3-D2,33824,severo,50,20,1.0,100,43.053528911,0.9698734626300851,0.997457426679281,1,0.3481006045193113,0.8481549498137264,0.2532841237146571,2
Human_M1_10xV3-D2,33824,severo,50,20,1.0,100,41.86078879,0.9642857142857143,0.9979304635761589,1,0.3269071121550215,0.8444108773899496,0.2560559639005127,3
Human_M1_10xV3-D2,33824,severo,50,20,1.0,100,42.17466688,0.9617135761589404,0.997457426679281,1,0.31689308407513755,0.8426790229205627,0.2538355444346877,4
Human_M1_10xV3-D2,33824,severo,50,20,1.1,100,42.429787526,0.9640196310312205,0.9979600283822138,1,0.30221075099477857,0.8404449976813179,0.2511804987340741,1
Human_M1_10xV3-D2,33824,severo,50,20,1.1,100,42.108136454,0.9574858088930936,0.9963930936613056,1,0.3044587198495719,0.840542024929099,0.2469737387160265,2
Human_M1_10xV3-D2,33824,severo,50,20,1.1,100,41.561479229,0.9676561021759698,0.9979600283822138,1,0.3057324062524583,0.8407263086946232,0.23856579826125926,3
Human_M1_10xV3-D2,33824,severo,50,20,1.1,100,41.915290755,0.9659117786187322,0.9974869914853358,1,0.30190091359088644,0.8402204719342676,0.25081335528326465,4
Human_M1_10xV3-D2,33824,severo,50,20,1.2,100,41.352831143,0.9635465941343425,0.997457426679281,1,0.2893418680032689,0.8383006379893368,0.24151533418422508,1
Human_M1_10xV3-D2,33824,severo,50,20,1.2,100,40.760339675,0.9703464995269631,0.997457426679281,1,0.291468410985364,0.8387715228431522,0.24252086542855897,2
Human_M1_10xV3-D2,33824,severo,50,20,1.2,100,40.032277325,0.9659413434247871,0.997457426679281,1,0.2920409183187976,0.838792461120781,0.25297886192006236,3
Human_M1_10xV3-D2,33824,severo,50,20,1.2,100,41.184339557,0.9623048722800378,0.997457426679281,1,0.2900080668929543,0.8381331440057569,0.24181929789654114,4
Human_M1_10xV3-D2,33824,severo,50,30,0.05,100,44.214733311,0.8701809366130558,0.9953287606433302,14,0.8632996169747099,0.955338945768403,0.19577660142999773,
Human_M1_10xV3-D2,33824,severo,50,30,0.05,100,45.770136269,0.8686731315042573,0.9981078524124882,15,0.8610035414000173,0.9545389958734198,0.20366351288083817,10
Human_M1_10xV3-D2,33824,severo,50,30,0.05,100,45.522750732,0.8650070955534531,0.9975165562913907,15,0.8606467256004054,0.954516594346365,0.19479293026744032,1234
Human_M1_10xV3-D2,33824,severo,50,30,0.05,100,46.326032561,0.8649775307473982,0.997457426679281,15,0.8605158357727212,0.9544824466151366,0.19479359030704405,12345
Human_M1_10xV3-D2,33824,severo,50,30,0.05,100,45.967746825,0.8625236518448439,0.9950626773888364,15,0.8543326037817668,0.9526046745354265,0.19432200557214085,42
Human_M1_10xV3-D2,33824,severo,50,30,0.08,100,45.922424559,0.8522942289498581,0.997457426679281,16,0.7486804194652201,0.9225749712363973,0.23771604055027246,
Human_M1_10xV3-D2,33824,severo,50,30,0.08,100,46.688478033,0.8788729895931883,0.9957722327341533,17,0.7657010333671705,0.9278716019991771,0.2430786374222592,10
Human_M1_10xV3-D2,33824,severo,50,30,0.08,100,45.483130351,0.8800555818353831,0.995151371807001,18,0.7663467235578395,0.9283749702909668,0.25477366317149786,1234
Human_M1_10xV3-D2,33824,severo,50,30,0.08,100,44.179750511,0.8513481551561022,0.995151371807001,17,0.740621154966046,0.9208035845576075,0.24744812024182172,12345
Human_M1_10xV3-D2,33824,severo,50,30,0.08,100,46.362272151,0.8799668874172185,0.9950331125827815,18,0.7660678348284121,0.9282853554417116,0.25497189867860115,42
Human_M1_10xV3-D2,33824,severo,50,30,0.1,100,47.702002069,0.8491603595080416,0.9932296594134342,16,0.7411948482250912,0.9207285217850812,0.24441792579066693,
Human_M1_10xV3-D2,33824,severo,50,30,0.1,100,46.185609216,0.880085146641438,0.9957722327341533,18,0.7662357343063546,0.9283286270663145,0.25693566271293133,10
Human_M1_10xV3-D2,33824,severo,50,30,0.1,100,45.667571196,0.8511412015137181,0.995151371807001,17,0.7378273568156835,0.9199946121652676,0.2477967387927779,1234
Human_M1_10xV3-D2,33824,severo,50,30,0.1,100,45.127146633,0.8802034058656575,0.995151371807001,18,0.7664565443329087,0.9284183485562089,0.25494783423002915,12345
Human_M1_10xV3-D2,33824,severo,50,30,0.1,100,45.202865082,0.8799964522232734,0.9950626773888364,18,0.7661286314590919,0.9283066538500235,0.25495634551127105,42
Human_M1_10xV3-D2,33824,severo,50,30,0.2,100,45.738855818,0.9505972090823084,0.9975756859035004,22,0.5670108581719941,0.8863087030845173,0.26856349134122875,
Human_M1_10xV3-D2,33824,severo,50,30,0.2,100,46.675127212,0.9482911542100284,0.9957426679280984,21,0.5783404705611601,0.8886622305233005,0.2696678566278477,10
Human_M1_10xV3-D2,33824,severo,50,30,0.2,100,47.17856528,0.9483502838221382,0.9951218070009461,21,0.5677454545629451,0.8865216050018977,0.2710067302592793,1234
Human_M1_10xV3-D2,33824,severo,50,30,0.2,100,44.605645777,0.9484389782403028,0.995151371807001,22,0.5698612964739207,0.8869105968376582,0.26321043675920797,12345
Human_M1_10xV3-D2,33824,severo,50,30,0.2,100,44.671399308,0.948143330179754,0.9950035477767266,22,0.5693003190153154,0.8867729674776679,0.26325926812781103,42
Human_M1_10xV3-D2,33824,severo,50,30,0.3,100,45.667089761,0.9514841532639546,0.9956835383159887,24,0.4737828732499965,0.8686644149431605,0.27567618997650056,
Human_M1_10xV3-D2,33824,severo,50,30,0.3,100,46.564302589,0.9482911542100284,0.9957426679280984,23,0.4710283696518756,0.8679894968270878,0.2736742030837658,10
Human_M1_10xV3-D2,33824,severo,50,30,0.3,100,45.383457916,0.949296357615894,0.9958017975402081,24,0.4696652761662894,0.8677851838516787,0.27404228280758924,1234
Human_M1_10xV3-D2,33824,severo,50,30,0.3,100,45.669682004,0.9478772469252602,0.995831362346263,24,0.4703295352694717,0.8676726989558392,0.27383221489834403,12345
Human_M1_10xV3-D2,33824,severo,50,30,0.3,100,45.104784285,0.9482024597918638,0.9950035477767266,23,0.46833093737665205,0.8675102415572011,0.27180107104489226,42
Human_M1_10xV3-D2,33824,severo,50,30,0.5,100,47.496899768,0.9544406338694418,0.995831362346263,27,0.46147224187970265,0.866626066535759,0.27518090153453234,
Human_M1_10xV3-D2,33824,severo,50,30,0.5,100,45.049174678,0.9580179754020813,0.9957426679280984,25,0.4668540380323741,0.8684432125379966,0.2717531274734783,10
Human_M1_10xV3-D2,33824,severo,50,30,0.5,100,46.589459333,0.9522528382213813,0.9958017975402081,27,0.4574395462935769,0.8658353489229966,0.2744680951726871,1234
Human_M1_10xV3-D2,33824,severo,50,30,0.5,100,45.862745484,0.959052743614002,0.995831362346263,26,0.4658353701106306,0.8682629426562025,0.27354527253343264,12345
Human_M1_10xV3-D2,33824,severo,50,30,0.5,100,45.909411672,0.9512180700094608,0.995594843897824,26,0.45880755673082074,0.8660357406696574,0.2728751487091857,42
Human_M1_10xV3-D2,33824,severo,50,30,0.8,100,46.351142292,0.959969252601703,0.9956835383159887,32,0.35821331823203445,0.8494840995100796,0.24903055290115675,
Human_M1_10xV3-D2,33824,severo,50,30,0.8,100,43.870029499,0.9610040208136235,0.9957426679280984,33,0.3603756081136427,0.8498626807719669,0.25202368985486023,10
Human_M1_10xV3-D2,33824,severo,50,30,0.8,100,45.885539185,0.9655865657521286,0.9957131031220435,35,0.36336942616097606,0.8505531509392865,0.2514669288004798,1234
Human_M1_10xV3-D2,33824,severo,50,30,0.8,100,45.114447768,0.9638126773888364,0.995831362346263,35,0.36054563715013865,0.85010906610184,0.257298840616035,12345
Human_M1_10xV3-D2,33824,severo,50,30,0.8,100,46.119752551,0.9603240302743614,0.995594843897824,33,0.3630815482356519,0.8504033278340796,0.25417864928106554,42
Human_M1_10xV3-D2,33824,severo,50,30,0.9,100,45.042329097,0.9643152790917692,0.9956835383159887,1,0.3610672424250902,0.8500975104522511,0.2547280993937354,1
Human_M1_10xV3-D2,33824,severo,50,30,0.9,100,45.850625124,0.9633396404919584,0.9953878902554399,1,0.3605781265294405,0.8501099279679895,0.25700031705483645,2
Human_M1_10xV3-D2,33824,severo,50,30,0.9,100,45.20316567,0.963664853358562,0.9957131031220435,1,0.3589749424600076,0.8498327339826389,0.25687079628289033,3
Human_M1_10xV3-D2,33824,severo,50,30,0.9,100,45.572260311,0.9678039262062441,0.9954470198675497,1,0.3624257575882448,0.8504433914984711,0.2565311556995125,4
Human_M1_10xV3-D2,33824,severo,50,30,1.0,100,44.39881064,0.963664853358562,0.9957131031220435,1,0.35613008745632,0.8493649067432156,0.25991049356227774,1
Human_M1_10xV3-D2,33824,severo,50,30,1.0,100,45.589884196,0.9631326868495743,0.9953878902554399,1,0.3577550150488878,0.8496288580590295,0.25979485128549773,2
Human_M1_10xV3-D2,33824,severo,50,30,1.0,100,46.581891117,0.9665326395458845,0.9956835383159887,1,0.3600348697361597,0.8499103508858837,0.2545153870733997,3
Human_M1_10xV3-D2,33824,severo,50,30,1.0,100,47.698359797,0.9602353358561968,0.9954470198675497,1,0.35820901455999704,0.8495934341365455,0.25566613399451105,4
Human_M1_10xV3-D2,33824,severo,50,30,1.1,100,44.892694108,0.9586684011352885,0.9946487701040682,1,0.3361360493933934,0.8457150312197639,0.25687552623198606,1
Human_M1_10xV3-D2,33824,severo,50,30,1.1,100,46.241373036,0.9686908703878903,0.9953583254493851,1,0.34106690262863554,0.8467167452040593,0.25702000072117587,2
Human_M1_10xV3-D2,33824,severo,50,30,1.1,100,46.338511753,0.9667987228003785,0.9957131031220435,1,0.3325279536584865,0.8451976825149994,0.2557779236987167,3
Human_M1_10xV3-D2,33824,severo,50,30,1.1,100,44.679918855,0.9665917691579943,0.9954174550614948,1,0.333482296901499,0.84533100429245,0.258515408781623,4
Human_M1_10xV3-D2,33824,severo,50,30,1.2,100,43.904126781,0.9557710501419111,0.9946192052980133,1,0.3128985202656773,0.8418851445491836,0.24891912306211106,1
Human_M1_10xV3-D2,33824,severo,50,30,1.2,100,46.416442645,0.9621274834437086,0.9952991958372753,1,0.33942739348589884,0.8464008476595184,0.25363820239459084,2
Human_M1_10xV3-D2,33824,severo,50,30,1.2,100,45.016922878,0.9680404446546831,0.9957131031220435,1,0.32743323081185116,0.844458061502265,0.25056358933121314,3
Human_M1_10xV3-D2,33824,severo,50,30,1.2,100,45.022223204,0.9592301324503312,0.9954174550614948,1,0.32630615631118337,0.8441239546315338,0.25592902968879283,4
sce_full_Zhengmix4uneq,6498,severo,10,10,0.05,20,36.568307963,0.9856879039704525,NaN,6,0.9510234906077473,0.9781475485548577,0.3897177374163924,
sce_full_Zhengmix4uneq,6498,severo,10,10,0.08,20,1.076930791,0.9864573714989228,NaN,6,0.9530896208470558,0.9790619559573225,0.3903507032985502,
sce_full_Zhengmix4uneq,6498,severo,10,10,0.1,20,1.108997086,0.9852262234533703,NaN,6,0.9465798963710583,0.9762042788600539,0.3886031234834193,
sce_full_Zhengmix4uneq,6498,severo,10,10,0.2,20,1.279727747,0.9846106494305941,NaN,8,0.7557444721342125,0.8978919313708393,0.3844909882637094,
sce_full_Zhengmix4uneq,6498,severo,10,10,0.3,20,1.138207498,0.9841489689135119,NaN,9,0.5935072636298832,0.8385333325943034,0.35294010836716,
sce_full_Zhengmix4uneq,6498,severo,10,10,0.5,20,1.022573997,0.9846106494305941,NaN,10,0.4780782523131276,0.7996758501082466,0.2644313724205628,
sce_full_Zhengmix4uneq,6498,severo,10,10,0.8,20,1.46505747,0.9836872883964297,NaN,13,0.3726502017076262,0.766358202211187,0.2045067693068847,
sce_full_Zhengmix4uneq,6498,severo,10,20,0.05,20,1.350427849,0.9164358264081256,NaN,4,0.821607550987573,0.9163995618310565,0.5035615692448959,
sce_full_Zhengmix4uneq,6498,severo,10,20,0.08,20,1.344405466,0.9850723299476762,NaN,5,0.9531726436337421,0.9791099455282839,0.33690062670293164,
sce_full_Zhengmix4uneq,6498,severo,10,20,0.1,20,1.42391589,0.9853801169590644,NaN,5,0.9537539610162896,0.9793545833806478,0.3379207959850646,
sce_full_Zhengmix4uneq,6498,severo,10,20,0.2,20,1.527894596,0.9881502000615574,NaN,7,0.7866425669709628,0.9099977625395493,0.3671916567187859,
sce_full_Zhengmix4uneq,6498,severo,10,20,0.3,20,1.363881913,0.9878424130501693,NaN,8,0.7644869062335442,0.9013253885722193,0.3796409453015183,
sce_full_Zhengmix4uneq,6498,severo,10,20,0.5,20,1.425632997,0.9847645429362881,NaN,9,0.4827392213027366,0.801095782398894,0.24648931702806937,
sce_full_Zhengmix4uneq,6498,severo,10,20,0.8,20,1.409646237,0.9879963065558633,NaN,13,0.3909647844501398,0.7720588705547884,0.18427742902648375,
sce_full_Zhengmix4uneq,6498,severo,10,30,0.05,20,1.500534685,0.9164358264081256,NaN,4,0.821607550987573,0.9163995618310565,0.5035615692448959,
sce_full_Zhengmix4uneq,6498,severo,10,30,0.08,20,1.535294327,0.9849184364419822,NaN,5,0.9528252401113241,0.9789456534926531,0.3374275571539698,
sce_full_Zhengmix4uneq,6498,severo,10,30,0.1,20,1.483050527,0.9850723299476762,NaN,5,0.9531922301666862,0.9791038816930588,0.3378899397029916,
sce_full_Zhengmix4uneq,6498,severo,10,30,0.2,20,1.496900791,0.9846106494305941,NaN,6,0.788381456047881,0.9105105356057746,0.34883454204318765,
sce_full_Zhengmix4uneq,6498,severo,10,30,0.3,20,1.7102015,0.9849184364419822,NaN,6,0.7861780739330243,0.9096729683653032,0.34814025858419734,
sce_full_Zhengmix4uneq,6498,severo,10,30,0.5,20,1.657189126,0.9850723299476762,NaN,8,0.5010265835891369,0.8069009571527034,0.22446197034739196,
sce_full_Zhengmix4uneq,6498,severo,10,30,0.8,20,1.624787312,0.9846106494305941,NaN,10,0.4245727003385404,0.7823813183090446,0.18391357319586,
